Title,Rating,Level,Language,Price,URL,Image,Description,Platform,Certificate,Duration,Learning_Type,Enrolled,Reviews,Last_Updated,Category,Instructors
Ebola: Essential Knowledge for Health Professionals,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/ebola:-essential-knowledge-for-health-professionals,,,Coursera,, 1 - 3 Months, Course ,,84,,Health,
Ecosystems of California,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/ecosystems-of-california,,,Coursera,, 1 - 3 Months, Course ,,46,,Health,
Evaluating Public Health Programs at Scale,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/evaluating-public-health-programs-at-scale,,,Coursera,, 1 - 3 Months, Course ,,7,,Health,
Ethics of Psychological Research,4.3,Beginner ,English,Free To Audit,https://www.coursera.org/learn/ethics-of-psychological-research,,,Coursera,, 1 - 3 Months, Course ,,15,,Health,
Essentials of Palliative Care,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/essentials-of-palliative-care,,,Coursera,, 1 - 3 Months, Course ,,757,,Health,
Essentials of Global Health,4.9,Mixed ,English,Free To Audit,https://www.coursera.org/learn/essentials-of-global-health,,,Coursera,, 1 - 3 Months, Course ,,1.9k ,,Health,
Essentials in Clinical Simulations Across the Health Professions,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/essentials-in-clinical-simulations-across-the-health-professions,,,Coursera,, 1 - 3 Months, Course ,,968,,Health,
Essential Epidemiologic Tools for Public Health Practice,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/essential-epidemiologic-tools-for-public-health-practice,,,Coursera,, 1 - 4 Weeks, Course ,,569,,Health,
ERPO: A Civil Approach to Gun Violence Prevention Teach-Out,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/erpo:-a-civil-approach-to-gun-violence-prevention-teach-out,,,Coursera,, 1 - 3 Months, Course ,,9,,Health,
Equine Welfare and Management,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/equine-welfare-and-management,,,Coursera,, 1 - 3 Months, Course ,,344,,Health,
Ecology: Ecosystem Dynamics and Conservation,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/ecology:-ecosystem-dynamics-and-conservation,,,Coursera,, 1 - 3 Months, Course ,,3.1k ,,Health,
Epigenetic Control of Gene Expression,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/epigenetic-control-of-gene-expression,,,Coursera,, 1 - 3 Months, Course ,,787,,Health,
Epidemics,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/epidemics,,,Coursera,, 1 - 3 Months, Course ,,218,,Health,
"Engineering Life: Synbio, Bioethics & Public Policy",4.9,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/engineering-life:-synbio,-bioethics-&-public-policy",,,Coursera,, 1 - 3 Months, Course ,,41,,Health,
Engineering Health: Introduction to Yoga and Physiology,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/engineering-health:-introduction-to-yoga-and-physiology,,,Coursera,, 3 - 6 Months, Course ,,477,,Health,
EMT Foundations,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/emt-foundations,,,Coursera,, 1 - 3 Months, Course ,,1.7k ,,Health,
"Emergency Care: Pregnancy, Infants, and Children",4.8,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/emergency-care:-pregnancy,-infants,-and-children",,,Coursera,, 1 - 4 Weeks, Course ,,282,,Health,
Emergence of Life,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/emergence-of-life,,,Coursera,, 1 - 3 Months, Course ,,10,,Health,
eHealth: More than just an electronic record,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/ehealth:-more-than-just-an-electronic-record,,,Coursera,, 1 - 3 Months, Course ,,307,,Health,
EDIVET: Do you have what it takes to be a veterinarian?,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/edivet:-do-you-have-what-it-takes-to-be-a-veterinarian?,,,Coursera,, 1 - 3 Months, Course ,,2.3k ,,Health,
Epidemics - the Dynamics of Infectious Diseases,4.5,Mixed ,English,Free To Audit,https://www.coursera.org/learn/epidemics---the-dynamics-of-infectious-diseases,,,Coursera,, 1 - 3 Months, Course ,,137,,Health,
COVID-19: What You Need to Know,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/covid-19:-what-you-need-to-know,,,Coursera,, 1 - 4 Weeks, Course ,,7k ,,Health,
COVID-19 Contact Tracing,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/covid-19-contact-tracing,,,Coursera,, 1 - 3 Months, Course ,,94.9k ,,Health,
COVID-19 - A clinical update,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/covid-19---a-clinical-update,,,Coursera,, 1 - 4 Weeks, Course ,,12,,Health,
Bugs 101: Insect-Human Interactions,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/bugs-101:-insect-human-interactions,,,Coursera,, 3 - 6 Months, Course ,,1.3k ,,Health,
Breastfeeding and Adequate Substitutes,4.9,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/breastfeeding-and-adequate-substitutes,,,Coursera,, 1 - 3 Months, Course ,,19,,Health,
Blood Film Morphology - A Practical Guide,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/blood-film-morphology---a-practical-guide,,,Coursera,, 1 - 3 Months, Course ,,51,,Health,
Biology Meets Programming: Bioinformatics for Beginners,4.2,Beginner ,English,Free To Audit,https://www.coursera.org/learn/biology-meets-programming:-bioinformatics-for-beginners,,,Coursera,, 1 - 4 Weeks, Course ,,1.5k ,,Health,
Biology Everywhere Foundations,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/biology-everywhere-foundations,,,Coursera,, 1 - 4 Weeks, Course ,,169,,Health,
Bioinformatics Capstone: Big Data in Biology,4.4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/bioinformatics-capstone:-big-data-in-biology,,,Coursera,, 1 - 4 Weeks, Course ,,26,,Health,
Bioinformatic Methods I,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/bioinformatic-methods-i,,,Coursera,, 1 - 3 Months, Course ,,476,,Health,
Biochemical Principles of Energy Metabolism,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/biochemical-principles-of-energy-metabolism,,,Coursera,, 1 - 3 Months, Course ,,738,,Health,
Building Materials and Human Health,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/building-materials-and-human-health,,,Coursera,, 1 - 4 Weeks, Course ,,29,,Health,
Big Data Science with the BD2K-LINCS Data Coordination and Integration Center,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/big-data-science-with-the-bd2k-lincs-data-coordination-and-integration-center,,,Coursera,, 3 - 6 Months, Course ,,113,,Health,
Basic Principles of Cell Signaling,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/basic-principles-of-cell-signaling,,,Coursera,, 1 - 3 Months, Course ,,376,,Health,
Assessing Health Program Delivery,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/assessing-health-program-delivery,,,Coursera,, 1 - 3 Months, Course ,,29,,Health,
Assessing and Improving Community Health,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/assessing-and-improving-community-health,,,Coursera,, 1 - 4 Weeks, Course ,,51,,Health,
Aromatherapy: Clinical Use of Essential Oils,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/aromatherapy:-clinical-use-of-essential-oils,,,Coursera,, 1 - 3 Months, Course ,,450,,Health,
Application of Health Equity Research Methods for Practice and Policy,4.3,Mixed ,English,Free To Audit,https://www.coursera.org/learn/application-of-health-equity-research-methods-for-practice-and-policy,,,Coursera,, 1 - 3 Months, Course ,,7,,Health,
Antimicrobial resistance - theory and methods,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/antimicrobial-resistance---theory-and-methods,,,Coursera,, 1 - 3 Months, Course ,,2.2k ,,Health,
Antibiotic Stewardship,4.6,Advanced ,English,Free To Audit,https://www.coursera.org/learn/antibiotic-stewardship,,,Coursera,, 1 - 3 Months, Course ,,462,,Health,
Animal Behaviour and Welfare,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/animal-behaviour-and-welfare,,,Coursera,, 1 - 3 Months, Course ,,4.9k ,,Health,
Basics of Extracellular Vesicles,4.4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/basics-of-extracellular-vesicles,,,Coursera,, 1 - 3 Months, Course ,,10,,Health,
"Cannabis, Chronic Pain, and Related Disorders",4.7,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/cannabis,-chronic-pain,-and-related-disorders",,,Coursera,, 1 - 4 Weeks, Course ,,139,,Health,
"Cannabis, Mental Health, and Brain Disorders",4.7,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/cannabis,-mental-health,-and-brain-disorders",,,Coursera,, 1 - 4 Weeks, Course ,,148,,Health,
Case Studies in Personalized Medicine,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/case-studies-in-personalized-medicine,,,Coursera,, 1 - 3 Months, Course ,,462,,Health,
Cooking for Busy Healthy People,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cooking-for-busy-healthy-people,,,Coursera,, 1 - 4 Weeks, Course ,,1.8k ,,Health,
Confronting Gender Based Violence: Global Lessons for Healthcare Workers,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/confronting-gender-based-violence:-global-lessons-for-healthcare-workers,,,Coursera,, 1 - 4 Weeks, Course ,,190,,Health,
"Comparing Genes, Proteins, and Genomes (Bioinformatics III)",4.7,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/comparing-genes,-proteins,-and-genomes-(bioinformatics-iii)",,,Coursera,, 1 - 3 Months, Course ,,128,,Health,
Comparative Health Systems,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/comparative-health-systems,,,Coursera,, 1 - 4 Weeks, Course ,,79,,Health,
Community Engagement in Research and Population Health,3.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/community-engagement-in-research-and-population-health,,,Coursera,, 1 - 4 Weeks, Course ,,24,,Health,
Community Change in Public Health,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/community-change-in-public-health,,,Coursera,, 1 - 3 Months, Course ,,161,,Health,
Communicating with the Public,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/communicating-with-the-public,,,Coursera,, 3 - 6 Months, Course ,,357,,Health,
Communicating During Global Emergencies,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/communicating-during-global-emergencies,,,Coursera,, 1 - 4 Weeks, Course ,,134,,Health,
Clinical Trials Management and Advanced Operations,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/clinical-trials-management-and-advanced-operations,,,Coursera,, 1 - 3 Months, Course ,,2.9k ,,Health,
Clinical Trials Data Management and Quality Assurance,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/clinical-trials-data-management-and-quality-assurance,,,Coursera,, 1 - 3 Months, Course ,,17,,Health,
Clinical Terminology for International and U.S. Students,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/clinical-terminology-for-international-and-u.s.-students,,,Coursera,, 1 - 3 Months, Course ,,3k ,,Health,
"Clinical Kidney, Pancreas and Islet Transplantation",4.7,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/clinical-kidney,-pancreas-and-islet-transplantation",,,Coursera,, 1 - 3 Months, Course ,,237,,Health,
Climate change and health,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/climate-change-and-health,,,Coursera,, 1 - 3 Months, Course ,,41,,Health,
Classical papers in molecular genetics,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/classical-papers-in-molecular-genetics,,,Coursera,, 1 - 3 Months, Course ,,232,,Health,
Circadian clocks: how rhythms structure life,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/circadian-clocks:-how-rhythms-structure-life,,,Coursera,, 1 - 3 Months, Course ,,202,,Health,
Chronically Ill in an Emergency: Why Mental Health Matters,4.7,Mixed ,English,Free To Audit,https://www.coursera.org/learn/chronically-ill-in-an-emergency:-why-mental-health-matters,,,Coursera,, 1 - 4 Weeks, Course ,,30,,Health,
Chimpanzee Behavior and Conservation,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/chimpanzee-behavior-and-conservation,,,Coursera,, 1 - 3 Months, Course ,,264,,Health,
Chicken Behaviour and Welfare,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/chicken-behaviour-and-welfare,,,Coursera,, 1 - 3 Months, Course ,,1.1k ,,Health,
Causes of Racial Inequity in Healthcare,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/causes-of-racial-inequity-in-healthcare,,,Coursera,, 1 - 3 Months, Course ,,206,,Health,
Digital Business Models,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-business-models,,,Coursera,, 1 - 3 Months, Course ,,514,,Digital Marketing,
Evaluation of Digital Health Interventions,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/evaluation-of-digital-health-interventions,,,Coursera,, 1 - 4 Weeks, Course ,,18,,Health,
Digital Business - Understand the digital world,4.5,Mixed ,English,Free To Audit,https://www.coursera.org/learn/digital-business---understand-the-digital-world,,,Coursera,, 1 - 4 Weeks, Course ,,104,,Digital Marketing,
Attract and Engage Customers with Digital Marketing,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/attract-and-engage-customers-with-digital-marketing,,,Coursera,, 1 - 4 Weeks, Course ,,4.2k ,,Digital Marketing,
SQL for Data Science Capstone Project,4.2,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/sql-for-data-science-capstone-project,,,Coursera,, 1 - 4 Weeks, Course ,,213,,DataScience,
SQL for Data Science,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/sql-for-data-science,,,Coursera,, 1 - 4 Weeks, Course ,,15.7k ,,DataScience,
Spatial Data Science and Applications,4.4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/spatial-data-science-and-applications,,,Coursera,, 1 - 3 Months, Course ,,483,,DataScience,
"Spark, Hadoop, and Snowflake for Data Engineering",4.6,Advanced ,English,Free To Audit,"https://www.coursera.org/learn/spark,-hadoop,-and-snowflake-for-data-engineering",,,Coursera,, 1 - 4 Weeks, Course ,,1.4k ,,DataScience,
Sourcing Analytics,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/sourcing-analytics,,,Coursera,, 1 - 4 Weeks, Course ,,8,,DataScience,
Solve Business Problems with AI and Machine Learning,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/solve-business-problems-with-ai-and-machine-learning,,,Coursera,, 1 - 4 Weeks, Course ,,28,,DataScience,
Sistemas difusos,5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/sistemas-difusos,,,Coursera,, 1 - 4 Weeks, Course ,,32,,DataScience,
Simulation Models for Decision Making,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/simulation-models-for-decision-making,,,Coursera,, 1 - 4 Weeks, Course ,,39,,DataScience,
SQL for Data Science with R,4.2,Beginner ,English,Free To Audit,https://www.coursera.org/learn/sql-for-data-science-with-r,,,Coursera,, 1 - 3 Months, Course ,,104,,DataScience,
Share Data Through the Art of Visualization,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/share-data-through-the-art-of-visualization,,,Coursera,, 1 - 4 Weeks, Course ,,7.8k ,,DataScience,
Serverless Data Processing with Dataflow: Operations,4.2,Advanced ,English,Free To Audit,https://www.coursera.org/learn/serverless-data-processing-with-dataflow:-operations,,,Coursera,, 1 - 3 Months, Course ,,48,,DataScience,
Serverless Data Processing with Dataflow: Foundations em Português Brasileiro,3.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/serverless-data-processing-with-dataflow:-foundations-em-português-brasileiro,,,Coursera,, 1 - 3 Months, Course ,,25,,DataScience,
Serverless Data Processing with Dataflow: Foundations,4.2,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/serverless-data-processing-with-dataflow:-foundations,,,Coursera,, 1 - 3 Months, Course ,,68,,DataScience,
Serverless Data Processing with Dataflow: Develop Pipelines,4.1,Advanced ,English,Free To Audit,https://www.coursera.org/learn/serverless-data-processing-with-dataflow:-develop-pipelines,,,Coursera,, 1 - 3 Months, Course ,,17,,DataScience,
"Sequences, Time Series and Prediction",4.7,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/sequences,-time-series-and-prediction",,,Coursera,, 1 - 4 Weeks, Course ,,4.9k ,,DataScience,
Sequence Models,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/sequence-models,,,Coursera,, 1 - 4 Weeks, Course ,,29.6k ,,DataScience,
